index	Tokenized Problem Sentence	Tokenized Fixed Sentence	Problem Sentence	Fixed Sentence
520.0	anxiety can be treated effectively through a range of evidence - based the ##ra ##pies , including cognitive - behavioral therapy , exposure therapy , and medication .	anxiety can be treated effectively through a range of evidence - based the ##ra ##pies , including cognitive - behavioral therapy , exposure therapy , and medication .	Anxiety can be treated effectively through a range of evidence-based therapies, including cognitive-behavioral therapy, exposure therapy, and medication.	Anxiety can be treated effectively through a range of evidence-based therapies, including cognitive-behavioral therapy, exposure therapy, and medication.
2573.0	the patient ' s behavior was considered to be a hysterical response to stress .	the patient ' s behavior was considered to be a frantic response to stress	The patient's behavior was considered to be a hysterical response to stress.	The patient's behavior was considered to be a frantic response to stress
3280.0	the mentally ill patient was receiving a combination of therapy and medication to manage their symptoms .	the person with a mental health condition patient was receiving a combination of therapy and medication to manage their symptoms	The mentally ill patient was receiving a combination of therapy and medication to manage their symptoms.	The person with a mental health condition patient was receiving a combination of therapy and medication to manage their symptoms
3186.0	i ' m not sure how to approach the mani ##c de ##pressive person at work , they ' re always so change ##able .	i ' m not sure how to approach the person experiencing bipolar disorder at work , they ' re always so change ##able	I'm not sure how to approach the manic depressive person at work, they're always so changeable.	I'm not sure how to approach the person experiencing bipolar disorder at work, they're always so changeable
2768.0	it ' s not fair to assume that junk ##ies is unstable or unpredictable , they deserve respect and understanding .	it ' s not fair to assume that person in active use of substances ##s is unstable or unpredictable , they deserve respect and understanding	It's not fair to assume that junkies is unstable or unpredictable, they deserve respect and understanding.	It's not fair to assume that person in active use of substancess is unstable or unpredictable, they deserve respect and understanding
735.0	she was an addict to taking self ##ies and would take hundreds of photos of herself daily .	she was an enthusiast about taking self ##ies and would take hundreds of photos of herself daily	She was an addict to taking selfies and would take hundreds of photos of herself daily.	She was an enthusiast about taking selfies and would take hundreds of photos of herself daily
4567.0	the split personality of the main character is a representation of the different roles that people play in their lives .	the person living with di ##sso ##cia ##tive identity disorder of the main character is a representation of the different roles that people play in their lives	The split personality of the main character is a representation of the different roles that people play in their lives.	The person living with dissociative identity disorder of the main character is a representation of the different roles that people play in their lives
2106.0	she was convinced that she was going mad due to her constant paranoia and del ##usions .	she was convinced that she was annoyed due to her constant paranoia and del ##usions	She was convinced that she was going mad due to her constant paranoia and delusions.	She was convinced that she was annoyed due to her constant paranoia and delusions
2679.0	the idea of climbing mount everest is nuts .	the idea of climbing mount everest wild	The idea of climbing Mount Everest is nuts.	The idea of climbing Mount Everest wild
3229.0	the mental patient ' s condition was made worse by stress and trauma .	the person who lives with a mental health condition ' s condition was made worse by stress and trauma	The mental patient's condition was made worse by stress and trauma.	The person who lives with a mental health condition's condition was made worse by stress and trauma
2761.0	don ' t be a jerk and make fun of a junk ##ie , it ' s not a joke .	don ' t be a jerk and make fun of a person who uses substances , it ' s not a joke	Don't be a jerk and make fun of a junkie, it's not a joke.	Don't be a jerk and make fun of a person who uses substances, it's not a joke
592.0	an individual ' s mental health should be taken seriously , and access to appropriate resources should be made available .	an individual ' s mental health should be taken seriously , and access to appropriate resources should be made available .	An individual's mental health should be taken seriously, and access to appropriate resources should be made available.	An individual's mental health should be taken seriously, and access to appropriate resources should be made available.
1303.0	the family of the person who committed suicide struggled with feelings of guilt and regret .	the family of the person who died by suicide struggled with feelings of guilt and regret	The family of the person who committed suicide struggled with feelings of guilt and regret.	The family of the person who died by suicide struggled with feelings of guilt and regret
1387.0	i had a crazy dream last night where i was a giant ham ##ster .	i had a ridiculous dream last night where i was a giant ham ##ster	I had a crazy dream last night where I was a giant hamster.	I had a ridiculous dream last night where I was a giant hamster
4559.0	the split personality of the character is a reflection of the internal struggles he faces in his life .	the person living with di ##sso ##cia ##tive identity disorder of the character is a reflection of the internal struggles he faces in his life	The split personality of the character is a reflection of the internal struggles he faces in his life.	The person living with dissociative identity disorder of the character is a reflection of the internal struggles he faces in his life
4394.0	the employee ' s work was affected by his sc ##hi ##zo behavior .	the employee ' s work was affected by his inconsistent behavior	The employee's work was affected by his schizo behavior.	The employee's work was affected by his inconsistent behavior
3742.0	the chef ' s o ##cd for clean ##liness ensured that the kitchen was always spot ##less and h ##y ##gie ##nic .	the chef ' s particular for clean ##liness ensured that the kitchen was always spot ##less and h ##y ##gie ##nic	The chef's OCD for cleanliness ensured that the kitchen was always spotless and hygienic.	The chef's particular for cleanliness ensured that the kitchen was always spotless and hygienic
1890.0	the movie was so de ##pressing that it left me feeling emotionally drained .	the movie was so gloom ##y that it left me feeling emotionally drained	The movie was so depressing that it left me feeling emotionally drained.	The movie was so gloomy that it left me feeling emotionally drained
2987.0	the children were mad with fear when the clown came out at the circus .	the children were full of when the clown came out at the circus	The children were mad with fear when the clown came out at the circus.	The children were full of when the clown came out at the circus
4777.0	the un ##hing ##ed woman ' s behavior caused problems for her family .	the erratic woman ' s behavior caused problems for her family	The unhinged woman's behavior caused problems for her family.	The erratic woman's behavior caused problems for her family
3297.0	the mentally ill man was finally able to find a support group that helped him cope with his condition .	the has a mental health condition man was finally able to find a support group that helped him cope with his condition	The mentally ill man was finally able to find a support group that helped him cope with his condition.	The has a mental health condition man was finally able to find a support group that helped him cope with his condition
904.0	in denial about her condition , the an ##ore ##xi ##c refused to accept that she had a problem .	in denial about her condition , the person living with an ##ore ##xa ne ##r ##vos ##a refused to accept that she had a problem	In denial about her condition, the anorexic refused to accept that she had a problem.	In denial about her condition, the person living with anorexa nervosa refused to accept that she had a problem
4475.0	the hospital staff provided care for the sc ##hi ##zo ##ph ##ren ##ic during their stay .	the hospital staff provided care for the person living with schizophrenia during their stay	The hospital staff provided care for the schizophrenic during their stay.	The hospital staff provided care for the person living with schizophrenia during their stay
1279.0	a coke ##head faces legal problems , including arrest and inca ##rce ##ration .	a person with a cocaine use disorder faces legal problems , including arrest and inca ##rce ##ration	A cokehead faces legal problems, including arrest and incarceration.	A person with a cocaine use disorder faces legal problems, including arrest and incarceration
933.0	growing tired of her constant pre ##oc ##cup ##ation with weight and food , the an ##ore ##xi ##c ' s husband had grown distant .	growing tired of her constant pre ##oc ##cup ##ation with weight and food , the person experiencing an ##ore ##xia ne ##r ##vos ##a ' s husband had grown distant	Growing tired of her constant preoccupation with weight and food, the anorexic's husband had grown distant.	Growing tired of her constant preoccupation with weight and food, the person experiencing anorexia nervosa's husband had grown distant
4755.0	the un ##hing ##ed man ' s behavior caused concern among his friends and family .	the erratic man ' s behavior caused concern among his friends and family	The unhinged man's behavior caused concern among his friends and family.	The erratic man's behavior caused concern among his friends and family
2308.0	the ex - addict struggled to adjust to life outside of rehab .	the person who previously used drugs struggled to adjust to life outside of rehab	The ex-addict struggled to adjust to life outside of rehab.	The person who previously used drugs struggled to adjust to life outside of rehab
1555.0	the notion that a single person can save the world is del ##usion ##al .	the notion that a single person can save the world is mis ##in ##formed	The notion that a single person can save the world is delusional.	The notion that a single person can save the world is misinformed
4401.0	the student ' s test scores were affected by his sc ##hi ##zo study habits .	the student ' s test scores were affected by his erratic study habits	The student's test scores were affected by his schizo study habits.	The student's test scores were affected by his erratic study habits
3190.0	the mental health client was reluctant to open up during therapy sessions , but gradually began to trust the therapist .	the individual needing health services was reluctant to open up during therapy sessions , but gradually began to trust the therapist	The mental health client was reluctant to open up during therapy sessions, but gradually began to trust the therapist.	The Individual needing health services was reluctant to open up during therapy sessions, but gradually began to trust the therapist
4310.0	i always do a sanity check on my gear before heading out for a dive .	i always do a fact check on my gear before heading out for a dive	I always do a sanity check on my gear before heading out for a dive.	I always do a  fact check on my gear before heading out for a dive
706.0	practicing stress management techniques and self - care activities can help individuals with schizophrenia regulate their emotions and reduce symptoms .	practicing stress management techniques and self - care activities can help individuals with schizophrenia regulate their emotions and reduce symptoms .	Practicing stress management techniques and self-care activities can help individuals with schizophrenia regulate their emotions and reduce symptoms.	Practicing stress management techniques and self-care activities can help individuals with schizophrenia regulate their emotions and reduce symptoms.
4554.0	the split personality disorder is a severe mental health condition that affects a person ' s ability to lead a normal life .	the person experiencing di ##sso ##cia ##tive identity disorder disorder is a severe mental health condition that affects a person ' s ability to lead a normal life	The split personality disorder is a severe mental health condition that affects a person's ability to lead a normal life.	The person experiencing dissociative identity disorder disorder is a severe mental health condition that affects a person's ability to lead a normal life
3070.0	don ' t be a jerk and make fun of a madman , it ' s not a joke .	don ' t be a jerk and make fun of a someone with a mental health condition , it ' s not a joke	Don't be a jerk and make fun of a madman, it's not a joke.	Don't be a jerk and make fun of a someone with a mental health condition, it's not a joke
745.0	she was an addict to chocolate , and would eat it every day without fail .	she was an enthusiast about chocolate , and would eat it every day without fail	She was an addict to chocolate, and would eat it every day without fail.	She was an enthusiast about chocolate, and would eat it every day without fail
3594.0	his ne ##uro ##tic behavior is causing problems in our relationship with his family .	his overs ##ens ##itive behavior is causing problems in our relationship with his family	His neurotic behavior is causing problems in our relationship with his family.	His oversensitive behavior is causing problems in our relationship with his family
1939.0	the teenager ' s parents were worried about her increasingly disturbed behavior .	the teenager ' s parents were worried about her increasingly distraught behavior	The teenager's parents were worried about her increasingly disturbed behavior.	The teenager's parents were worried about her increasingly distraught behavior
4269.0	the consultant suggested we do a sanity check on the plan before moving forward .	the consultant suggested we do a confidence check on the plan before moving forward	The consultant suggested we do a sanity check on the plan before moving forward.	The consultant suggested we do a confidence check on the plan before moving forward
2862.0	the lo ##ony old man on the street corner was ran ##ting about the end of the world .	the irrational old man on the street corner was ran ##ting about the end of the world	The loony old man on the street corner was ranting about the end of the world.	The irrational old man on the street corner was ranting about the end of the world
3789.0	the athlete overdose ##d on protein supplements and had to take a break from training .	the athlete over ##loaded on protein supplements and had to take a break from training	The athlete overdosed on protein supplements and had to take a break from training.	The athlete overloaded on protein supplements and had to take a break from training
513.0	alcoholism can have a significant impact on a person ' s ability to attend school or work , and it is important to address these difficulties in treatment .	alcoholism can have a significant impact on a person ' s ability to attend school or work , and it is important to address these difficulties in treatment .	Alcoholism can have a significant impact on a person's ability to attend school or work, and it is important to address these difficulties in treatment.	Alcoholism can have a significant impact on a person's ability to attend school or work, and it is important to address these difficulties in treatment.
81.0	people with an ##ore ##xia may struggle with food	people with an ##ore ##xia may struggle with food	People with anorexia may struggle with food	People with anorexia may struggle with food
4827.0	the police are investigating the unsuccessful suicide case .	the police are investigating the attempted suicide case	The police are investigating the unsuccessful suicide case.	The police are investigating the attempted suicide case
1308.0	the healthcare system faced criticism for its inadequate response to the person ' s expressed suicidal thoughts before he or she committed suicide .	the healthcare system faced criticism for its inadequate response to the person ' s expressed suicidal thoughts before he or she lost to suicide	The healthcare system faced criticism for its inadequate response to the person's expressed suicidal thoughts before he or she committed suicide.	The healthcare system faced criticism for its inadequate response to the person's expressed suicidal thoughts before he or she lost to suicide
4415.0	the patient ' s recovery was hind ##ered by an sc ##hi ##zo and inconsistent treatment plan .	the patient ' s recovery was hind ##ered by an inconsistent and inconsistent treatment plan	The patient's recovery was hindered by an schizo and inconsistent treatment plan.	The patient's recovery was hindered by an inconsistent and inconsistent treatment plan
914.0	hospitalized for mal ##nut ##rit ##ion , the an ##ore ##xi ##c ' s weight had dropped too low .	hospitalized for mal ##nut ##rit ##ion , the person living with an ##ore ##xa ne ##r ##vos ##a ' s weight had dropped too low	Hospitalized for malnutrition, the anorexic's weight had dropped too low.	Hospitalized for malnutrition, the person living with anorexa nervosa's weight had dropped too low
3452.0	he ' s always been a bit ne ##uro ##tic , but i never thought it would affect his health .	he ' s always been a bit nervous , but i never thought it would affect his health	He's always been a bit neurotic, but I never thought it would affect his health.	He's always been a bit nervous, but I never thought it would affect his health
3695.0	he was completely nuts about his new hobby , spending all his free time and money on it .	he was completely fascinated his new hobby , spending all his free time and money on it	He was completely nuts about his new hobby, spending all his free time and money on it.	He was completely fascinated his new hobby, spending all his free time and money on it
4663.0	the teenager suffers from a mental illness that has caused them to struggle with self - harm and suicidal thoughts .	the teenager lives with a mental health challenge that has caused them to struggle with self - harm and suicidal thoughts	The teenager suffers from a mental illness that has caused them to struggle with self-harm and suicidal thoughts.	The teenager lives with a mental health challenge that has caused them to struggle with self-harm and suicidal thoughts
3156.0	i ' m not sure i can handle the mani ##c de ##pressive person in my life , they ' re always so emotional .	i ' m not sure i can handle the person experiencing bipolar disorder in my life , they ' re always so emotional	I'm not sure I can handle the manic depressive person in my life, they're always so emotional.	I'm not sure I can handle the person experiencing bipolar disorder in my life, they're always so emotional
2198.0	the drug addict was in and out of prison for multiple offenses related to his addiction .	the person with substance use disorder was in and out of prison for multiple offenses related to his addiction	The drug addict was in and out of prison for multiple offenses related to his addiction.	The person with substance use disorder was in and out of prison for multiple offenses related to his addiction
774.0	he was addicted to sugar and couldn ' t resist the temptation of a chocolate cake .	he was enthusiastically devoted to sugar and couldn ' t resist the temptation of a chocolate cake	He was addicted to sugar and couldn't resist the temptation of a chocolate cake.	He was enthusiastically devoted to sugar and couldn't resist the temptation of a chocolate cake
329.0	it is important for people with alcoholism to be honest with themselves and those around them about their condition and to seek help when needed .	it is important for people with alcoholism to be honest with themselves and those around them about their condition and to seek help when needed .	It is important for people with alcoholism to be honest with themselves and those around them about their condition and to seek help when needed.	It is important for people with alcoholism to be honest with themselves and those around them about their condition and to seek help when needed.
2054.0	led to a life of poverty and desperation , the do ##pe fi ##end ' s addiction controlled them .	led to a life of poverty and desperation , the person with substance use disorder ' s addiction controlled them	Led to a life of poverty and desperation, the dope fiend's addiction controlled them.	Led to a life of poverty and desperation, the person with substance use disorder's addiction controlled them
2001.0	the disturbed patient ' s condition was severe and required constant monitoring .	the troubled patient ' s condition was severe and required constant monitoring	The disturbed patient's condition was severe and required constant monitoring.	The troubled patient's condition was severe and required constant monitoring
943.0	he was a basket case after the break - up , unable to function properly .	he was a bundle of nerves after the break - up , unable to function properly	He was a basket case after the break-up, unable to function properly.	He was a bundle of nerves after the break-up, unable to function properly
822.0	the society was af ##flict ##ed with a lack of understanding and acceptance of mental illness .	the society was living with a lack of understanding and acceptance of mental illness	The society was afflicted with a lack of understanding and acceptance of mental illness.	The society was living with a lack of understanding and acceptance of mental illness
4395.0	the patient ' s vital signs were showing an sc ##hi ##zo pattern , indicating a possible health crisis .	the patient ' s vital signs were showing an erratic pattern , indicating a possible health crisis	The patient's vital signs were showing an schizo pattern, indicating a possible health crisis.	The patient's vital signs were showing an erratic pattern, indicating a possible health crisis
909.0	worried about her health , the an ##ore ##xi ##c ' s family watched as her weight dropped to a dangerous level .	worried about her health , the person experiencing an ##ore ##xia ne ##r ##vos ##a ' s family watched as her weight dropped to a dangerous level	Worried about her health, the anorexic's family watched as her weight dropped to a dangerous level.	Worried about her health, the person experiencing anorexia nervosa's family watched as her weight dropped to a dangerous level
2516.0	the woman ' s laughter turned into hysterical sobbing .	the woman ' s laughter turned into distraught sobbing	The woman's laughter turned into hysterical sobbing.	The woman's laughter turned into distraught sobbing
181.0	there is a need for greater access to mental health services and resources for people with depression , to improve their chances of recovery .	there is a need for greater access to mental health services and resources for people with depression , to improve their chances of recovery .	There is a need for greater access to mental health services and resources for people with depression, to improve their chances of recovery.	There is a need for greater access to mental health services and resources for people with depression, to improve their chances of recovery.
164.0	people with depression may benefit from talk therapy , medication , or a combination of both , to manage their symptoms and improve their quality of life .	people with depression may benefit from talk therapy , medication , or a combination of both , to manage their symptoms and improve their quality of life .	People with depression may benefit from talk therapy, medication, or a combination of both, to manage their symptoms and improve their quality of life.	People with depression may benefit from talk therapy, medication, or a combination of both, to manage their symptoms and improve their quality of life.
1523.0	the belief that time travel is possible is del ##usion ##al .	the belief that time travel is possible is dec ##ei ##ving himself	The belief that time travel is possible is delusional.	The belief that time travel is possible is deceiving himself
451.0	mental illness can have a profound impact on an individual ' s overall health and well ##bei ##ng , and it is important to address these conditions in a timely and effective manner .	mental illness can have a profound impact on an individual ' s overall health and well ##bei ##ng , and it is important to address these conditions in a timely and effective manner .	Mental illness can have a profound impact on an individual's overall health and wellbeing, and it is important to address these conditions in a timely and effective manner.	Mental illness can have a profound impact on an individual's overall health and wellbeing, and it is important to address these conditions in a timely and effective manner.
2538.0	the man ' s screams became more and more hysterical as he panicked .	the man ' s screams became more and more emotional as he panicked	The man's screams became more and more hysterical as he panicked.	The man's screams became more and more emotional as he panicked
4202.0	the company ' s approach to employee relations was psychotic and led to high turnover .	the company ' s approach to employee relations was un ##balance ##d and led to high turnover	The company's approach to employee relations was psychotic and led to high turnover.	The company's approach to employee relations was unbalanced and led to high turnover
4635.0	the substance abuse ##r ' s road to recovery was long and difficult , but ultimately successful .	the person living with a substance use disorder ' s road to recovery was long and difficult , but ultimately successful	The substance abuser's road to recovery was long and difficult, but ultimately successful.	The person living with a substance use disorder's road to recovery was long and difficult, but ultimately successful
1311.0	the support group for those who have a loved one who committed suicide provided a safe space for individuals to process their grief and share their experiences .	the support group for those who have a loved one who died by suicide provided a safe space for individuals to process their grief and share their experiences	The support group for those who have a loved one who committed suicide provided a safe space for individuals to process their grief and share their experiences.	The support group for those who have a loved one who died by suicide provided a safe space for individuals to process their grief and share their experiences
3149.0	i ' m not sure how to work with the mani ##c de ##pressive person in my team , they ' re always so inconsistent .	i ' m not sure how to work with the person living with bipolar disorder in my team , they ' re always so inconsistent	I'm not sure how to work with the manic depressive person in my team, they're always so inconsistent.	I'm not sure how to work with the person living with bipolar disorder in my team, they're always so inconsistent
1111.0	the concert was bon ##kers and the band played all night long .	the concert was ridiculous and the band played all night long	The concert was bonkers and the band played all night long.	The concert was ridiculous and the band played all night long
4414.0	the patient ' s recovery was hind ##ered by an sc ##hi ##zo and inconsistent treatment plan .	the patient ' s recovery was hind ##ered by an unreliable and inconsistent treatment plan	The patient's recovery was hindered by an schizo and inconsistent treatment plan.	The patient's recovery was hindered by an unreliable and inconsistent treatment plan
3489.0	my friend is so ne ##uro ##tic , she ' s always worrying about something .	my friend is so overs ##ens ##itive , she ' s always worrying about something	My friend is so neurotic, she's always worrying about something.	My friend is so oversensitive, she's always worrying about something
1287.0	a coke ##head may experience a range of physical and mental health effects from their drug use .	a person with a cocaine use disorder may experience a range of physical and mental health effects from their drug use	A cokehead may experience a range of physical and mental health effects from their drug use.	A person with a cocaine use disorder may experience a range of physical and mental health effects from their drug use
4025.0	she is paranoid about her reputation and always presents herself professionally .	she is is worried about her reputation and always presents herself professionally	She is paranoid about her reputation and always presents herself professionally.	She is is worried about her reputation and always presents herself professionally
4509.0	the special education student was given extra time on tests to accommodate his learning needs .	the student receiving special education services was given extra time on tests to accommodate his learning needs	The special education student was given extra time on tests to accommodate his learning needs.	The student receiving special education services was given extra time on tests to accommodate his learning needs
3680.0	the nut job is more likely to face discrimination in the workplace .	the person living with a mental health condition is more likely to face discrimination in the workplace	The nut job is more likely to face discrimination in the workplace.	The person living with a mental health condition is more likely to face discrimination in the workplace
4203.0	the company ' s approach to employee relations was psychotic and led to high turnover .	the company ' s approach to employee relations was non ##sen ##sic ##al and led to high turnover	The company's approach to employee relations was psychotic and led to high turnover.	The company's approach to employee relations was nonsensical and led to high turnover
4560.0	the split personality of the character is a reflection of the internal struggles he faces in his life .	the person experiencing di ##sso ##cia ##tive identity disorder of the character is a reflection of the internal struggles he faces in his life	The split personality of the character is a reflection of the internal struggles he faces in his life.	The person experiencing dissociative identity disorder of the character is a reflection of the internal struggles he faces in his life
3300.0	the individual ' s need for proper care and support was not met by the system , despite them being mentally ill .	the individual ' s need for proper care and support was not met by the system , despite them being person with a mental health challenge	The individual's need for proper care and support was not met by the system, despite them being mentally ill.	The individual's need for proper care and support was not met by the system, despite them being person with a mental health challenge
3310.0	the mentally ill patient was not taken seriously by others and not receiving the proper treatment it required .	the has a mental health challenge patient was not taken seriously by others and not receiving the proper treatment it required	The mentally ill patient was not taken seriously by others and not receiving the proper treatment it required.	The has a mental health challenge patient was not taken seriously by others and not receiving the proper treatment it required
4423.0	the student ' s progress was hind ##ered by a sc ##hi ##zo and inconsistent study schedule .	the student ' s progress was hind ##ered by a unreliable and inconsistent study schedule	The student's progress was hindered by a schizo and inconsistent study schedule.	The student's progress was hindered by a unreliable and inconsistent study schedule
3125.0	i ' m not sure how to communicate with the mani ##c de ##pressive person at work , they ' re always so unpredictable .	i ' m not sure how to communicate with the person living with bipolar disorder at work , they ' re always so unpredictable	I'm not sure how to communicate with the manic depressive person at work, they're always so unpredictable.	I'm not sure how to communicate with the person living with bipolar disorder at work, they're always so unpredictable
327.0	treatment for alcoholism should be individual ##ized and may include a combination of approaches , such as therapy , medication , and support groups .	treatment for alcoholism should be individual ##ized and may include a combination of approaches , such as therapy , medication , and support groups .	Treatment for alcoholism should be individualized and may include a combination of approaches, such as therapy, medication, and support groups.	Treatment for alcoholism should be individualized and may include a combination of approaches, such as therapy, medication, and support groups.
1790.0	the way she was be ##ha ##ving was so dem ##ented , it was clear she needed help .	the way she was be ##ha ##ving was so irrational , it was clear she needed help	The way she was behaving was so demented, it was clear she needed help.	The way she was behaving was so irrational, it was clear she needed help
2490.0	he was going nuts trying to fix the broken printer .	he was passionate about trying to fix the broken printer	He was going nuts trying to fix the broken printer.	He was passionate about trying to fix the broken printer
2006.0	the disturbed individual ' s mental state was affected by the abuse he had suffered .	the un ##sett ##led individual ' s mental state was affected by the abuse he had suffered	The disturbed individual's mental state was affected by the abuse he had suffered.	The unsettled individual's mental state was affected by the abuse he had suffered
2007.0	he was disturbed by the constant feeling of hopeless ##ness .	he was troubled by the constant feeling of hopeless ##ness	He was disturbed by the constant feeling of hopelessness.	He was troubled by the constant feeling of hopelessness
1858.0	people who are depressed may experience physical symptoms , such as fatigue , headache ##s , and muscle ache ##s , as a result of their condition .	people who are experiencing depression may experience physical symptoms , such as fatigue , headache ##s , and muscle ache ##s , as a result of their condition	People who are depressed may experience physical symptoms, such as fatigue, headaches, and muscle aches, as a result of their condition.	People who are experiencing depression may experience physical symptoms, such as fatigue, headaches, and muscle aches, as a result of their condition
4549.0	many people believe that split personality is a disorder that makes people act like different person in different situation .	many people believe that person living with di ##sso ##cia ##tive identity disorder is a disorder that makes people act like different person in different situation	Many people believe that split personality is a disorder that makes people act like different person in different situation.	Many people believe that person living with dissociative identity disorder is a disorder that makes people act like different person in different situation
312.0	individuals with alcoholism may struggle with work and personal relationships , leading to financial and emotional stress .	individuals with alcoholism may struggle with work and personal relationships , leading to financial and emotional stress .	Individuals with alcoholism may struggle with work and personal relationships, leading to financial and emotional stress.	Individuals with alcoholism may struggle with work and personal relationships, leading to financial and emotional stress.
832.0	he was af ##flict ##ed with post - part ##um depression after the birth of his child , caused by the condition .	he was living with post - part ##um depression after the birth of his child , caused by the condition	He was afflicted with post-partum depression after the birth of his child, caused by the condition.	He was living with post-partum depression after the birth of his child, caused by the condition
3079.0	the mani ##c de ##pressive person in my office is always so unpredictable with their moods .	the person with bipolar disorder in my office is always so unpredictable with their moods	The manic depressive person in my office is always so unpredictable with their moods.	The person with bipolar disorder in my office is always so unpredictable with their moods
4581.0	john is struggling with severe depression and has difficulty getting out of bed in the morning .	john is living with ##se ##vere depression and has difficulty getting out of bed in the morning	John is struggling with severe depression and has difficulty getting out of bed in the morning.	John is living withsevere depression and has difficulty getting out of bed in the morning
3462.0	i ' m feeling a bit ne ##uro ##tic today , i can ' t seem to shake this feeling of unease .	i ' m feeling a bit nervous today , i can ' t seem to shake this feeling of unease	I'm feeling a bit neurotic today, I can't seem to shake this feeling of unease.	I'm feeling a bit nervous today, I can't seem to shake this feeling of unease
1201.0	the bu ##lim ##ic ' s condition worsened her friends as they were worried about her health .	the person living with an eating disorder ' s condition worsened her friends as they were worried about her health	The bulimic's condition worsened her friends as they were worried about her health.	The person living with an eating disorder's condition worsened her friends as they were worried about her health
4260.0	the project manager suggested we do a sanity check on the budget before final ##izing it .	the project manager suggested we do a confidence check on the budget before final ##izing it	The project manager suggested we do a sanity check on the budget before finalizing it.	The project manager suggested we do a confidence check on the budget before finalizing it
3547.0	it ' s not easy being friends with someone as ne ##uro ##tic as her .	it ' s not easy being friends with someone as nervous as her	It's not easy being friends with someone as neurotic as her.	It's not easy being friends with someone as nervous as her
3786.0	the athlete overdose ##d on protein supplements and had to take a break from training .	the athlete over ##ind ##ul ##ged on protein supplements and had to take a break from training	The athlete overdosed on protein supplements and had to take a break from training.	The athlete overindulged on protein supplements and had to take a break from training
2134.0	the constant feeling of being watched and followed made her feel like she was going mad .	the constant feeling of being watched and followed made her feel like she was ve ##xed	The constant feeling of being watched and followed made her feel like she was going mad.	The constant feeling of being watched and followed made her feel like she was vexed
3451.0	he ' s always been a bit ne ##uro ##tic , but i never thought it would affect his health .	he ' s always been a bit anxious , but i never thought it would affect his health	He's always been a bit neurotic, but I never thought it would affect his health.	He's always been a bit anxious, but I never thought it would affect his health
2209.0	a drug offender was sentenced to a decade behind bars by the judge .	a person arrested for a drug violation was sentenced to a decade behind bars by the judge	A drug offender was sentenced to a decade behind bars by the judge.	A person arrested for a drug violation was sentenced to a decade behind bars by the judge
1901.0	the city ' s high unemployment rate is de ##pressing for many of its residents .	the city ' s high unemployment rate is distress ##ing for many of its residents	The city's high unemployment rate is depressing for many of its residents.	The city's high unemployment rate is distressing for many of its residents
1481.0	the belief that vaccines are harmful is del ##usion ##al .	the belief that vaccines are harmful is dec ##ei ##ving himself	The belief that vaccines are harmful is delusional.	The belief that vaccines are harmful is deceiving himself
777.0	he was addicted to gambling and was unable to control his urges to bet .	he was hooked on gambling and was unable to control his urges to bet	He was addicted to gambling and was unable to control his urges to bet.	He was hooked on gambling and was unable to control his urges to bet
799.0	the family was deeply affected by the son ' s af ##flict ##ion with schizophrenia .	the family was deeply affected by the son ' s experiencing schizophrenia	The family was deeply affected by the son's affliction with schizophrenia.	The family was deeply affected by the son's experiencing schizophrenia
3714.0	the idea of buying a boat and sailing around the world consumed them , they were obsessed .	the idea of buying a boat and sailing around the world consumed them , they were absorbed	The idea of buying a boat and sailing around the world consumed them, they were obsessed.	The idea of buying a boat and sailing around the world consumed them, they were absorbed
54.0	family support and education about the disease are important for individuals with an ##ore ##xia .	family support and education about the disease are important for individuals with an ##ore ##xia .	Family support and education about the disease are important for individuals with anorexia.	Family support and education about the disease are important for individuals with anorexia.
2972.0	the lo ##ony athlete ' s training methods were so extreme , they were hard to replicate .	the outrageous athlete ' s training methods were so extreme , they were hard to replicate	The loony athlete's training methods were so extreme, they were hard to replicate.	The outrageous athlete's training methods were so extreme, they were hard to replicate
3335.0	the mentally re ##tar ##ded person was able to find a job with the support of a vocational rehabilitation program .	the developmental ##ly disabled person was able to find a job with the support of a vocational rehabilitation program	The mentally retarded person was able to find a job with the support of a vocational rehabilitation program.	The developmentally disabled person was able to find a job with the support of a vocational rehabilitation program
1920.0	the political climate is de ##pressing and it ' s hard to stay optimistic about the future .	the political climate is sad and it ' s hard to stay optimistic about the future	The political climate is depressing and it's hard to stay optimistic about the future.	The political climate is sad and it's hard to stay optimistic about the future
3715.0	the idea of buying a boat and sailing around the world consumed them , they were obsessed .	the idea of buying a boat and sailing around the world consumed them , they were preoccupied	The idea of buying a boat and sailing around the world consumed them, they were obsessed.	The idea of buying a boat and sailing around the world consumed them, they were preoccupied
4510.0	she was a special education student who was also in the school ' s honors program .	she was a student receiving special education services who was also in the school ' s honors program	She was a special education student who was also in the school's honors program.	She was a student receiving special education services who was also in the school's honors program
946.0	he was a basket case after the break - up , unable to function properly .	he was a person who is unable to cope after the break - up , unable to function properly	He was a basket case after the break-up, unable to function properly.	He was a person who is unable to cope after the break-up, unable to function properly
1701.0	she is del ##usion ##al if she believes she can summon demons .	she is mis ##guide ##d if she believes she can summon demons	She is delusional if she believes she can summon demons.	She is misguided if she believes she can summon demons
3293.0	the mentally ill man was finally able to find a support group that helped him cope with his condition .	the person with a mental health challenge man was finally able to find a support group that helped him cope with his condition	The mentally ill man was finally able to find a support group that helped him cope with his condition.	The person with a mental health challenge man was finally able to find a support group that helped him cope with his condition
